id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
26995,Eucsy,Euclid Busy,1999-9-21,Bissau,63018,71,M,59,183
26996,Elalgic,Ellis Nostalgic,2000-8-12,Palikir,50824,114,M,63,180
26997,Cradel,Cranky Mendel,1995-5-11,Yaounde,14897,30,F,52,164
26998,Haois,Happy Galois,2006-6-17,Lilongwe,42924,105,F,55,163
26999,Compaslind,Rosalind Compassionate,1997-3-29,Yamoussoukro,29941,42,F,51,165
27000,Pative,Pare Festive,2005-5-16,San Jose,31084,41,F,46,170
27001,Hamited,Hamilton Gifted,2000-10-17,Lome,73605,176,M,61,171
27002,Matsident,Confident Matsumoto,2007-8-6,Oslo,62139,130,F,52,159
27003,Suthetive,Sutherland Festive,2003-11-7,Amman,76437,86,F,43,168
27004,Torvcious,Torvalds Suspicious,2002-9-20,Beirut,49055,96,F,49,164
27005,Giflind,Gifted Rosalind,1995-3-24,Ashgabat,5295,181,M,55,177
27006,Lichtsful,Lichterman Blissful,2006-10-28,New Delhi,78614,77,M,58,184
27007,Torvlible,Torvalds Infallible,1997-12-29,Islamabad,54975,132,F,55,166
27008,Confevski,Kowalevski Confident,2005-2-1,Havana,64015,44,F,52,161
27009,Nauzai,Naughty Banzai,2005-8-2,Bandar Seri Begawan,65485,25,F,47,165
27010,Epbage,Babbage Epic,2001-4-5,Tarawa Atoll,53822,89,M,64,176
27011,Golhful,Golick Youthful,2008-8-16,Kingston,27006,84,F,53,159
27012,Diing,Dirac Boring,1995-2-14,Castries,35257,147,M,55,171
27013,Galumoto,Matsumoto Gallant,2002-6-11,Tallinn,56085,57,M,62,181
27014,Hungkin,Hodgkin Hungry,2000-3-2,Brasilia,52675,24,M,58,171
27015,Elabhata,Aryabhata Elated,1999-1-18,Tehran,42654,79,M,63,170
27016,Curant,Curie Vibrant,2002-6-8,Rabat,93465,119,F,48,156
27017,Mystinujan,Ramanujan Mystifying,2006-11-25,Kampala,99705,183,M,55,171
27018,Musgkin,Musing Hodgkin,2008-11-28,Wellington,21315,126,F,43,155
27019,Ledeerful,Wonderful Lederberg,2007-4-22,Addis Ababa,61713,58,F,52,156
27020,Youttes,Gates Youthful,2005-2-27,Yaounde,47811,30,M,64,178
27021,Felly,Fermi Silly,1998-12-29,Kampala,12666,183,M,60,173
27022,Menetent,Competent Mendel,1998-12-9,Algiers,87726,3,M,55,170
27023,Kardly,Wizardly Kalam,1995-8-28,Jakarta,40190,78,M,65,177
27024,Moistic,Moser Optimistic,1997-10-16,Ankara,56356,180,M,65,184
27025,Vigiileo,Vigilant Galileo,2006-9-16,Kathmandu,69819,124,F,50,162
27026,Hamilant,Hamilton Gallant,2007-6-23,Nouakchott,20337,111,M,60,184
27027,Lelant,Lewin Gallant,2006-1-8,Tokyo,23450,85,M,56,181
27028,Nivira,Nifty Mahavira,2005-8-13,Dublin,5557,81,M,62,181
27029,Ecstibt,Haibt Ecstatic,1998-5-4,Ankara,34467,180,F,55,155
27030,Boion,Elion Bold,1999-6-14,Oslo,84748,130,M,61,172
27031,Chebsive,Chebyshev Pensive,2008-1-1,Thimphu,86917,20,F,42,168
27032,Menitical,Meninsky Practical,2008-11-11,Gitega,100093,28,M,57,172
27033,Relgle,Hugle Relaxed,2008-7-3,Male,47818,107,F,43,156
27034,Yontical,Yonath Practical,2005-5-17,Nassau,23518,12,F,54,166
27035,Rosaefied,Stupefied Rosalind,2005-8-3,Tarawa Atoll,95007,89,F,51,166
27036,Matsing,Boring Matsumoto,2002-1-22,Dodoma,66157,174,F,47,157
27037,Compinci,Competent Davinci,2006-12-10,Athens,12946,67,F,52,165
27038,Rhoange,Rhodes Strange,2001-4-1,Djibouti,75518,48,F,48,159
27039,Wozesting,Interesting Wozniak,1998-3-20,Maputo,45256,120,F,47,155
27040,Trusnsky,Trusting Dubinsky,2008-8-29,Berlin,89784,65,F,53,157
27041,Boberg,Bold Goldberg,2002-8-23,Moroni,48917,38,M,58,173
27042,Hopcending,Hopper Condescending,2000-4-20,Paris,72193,61,F,55,156
27043,Cansty,Cannon Frosty,2007-5-16,Vientiane,47926,94,M,55,170
27044,Shriakova,Sharp Proskuriakova,1997-12-8,Luxembourg,15337,102,F,55,168
27045,Chandric,Chandrasekhar Epic,2006-8-22,Ramallah,56972,134,M,65,174
27046,Strach,Banach Strange,2007-11-7,Paramaribo,44294,167,M,58,182
27047,Dhazing,Dhawan Amazing,1996-5-3,Quito,62850,52,F,43,165
27048,Shtstic,Shtern Elastic,2003-3-2,Asmara,68467,56,F,53,155
27049,Ztras,Zen Poitras,2007-10-21,Paris,32057,61,M,61,182
27050,Relyd,Boyd Relaxed,1999-10-18,Mbabane,30496,168,F,52,165
27051,Vilalgic,Nostalgic Villani,2003-9-4,Ouagadougou,54224,27,M,56,180
27052,Cheboyant,Chebyshev Flamboyant,2003-10-22,Andorra la Vella,63106,4,M,58,171
27053,Gagrsing,Recursing Gagarin,1999-10-29,Seoul,46141,91,F,48,157
27054,Jovchel,Jovial Herschel,2000-6-26,Phnom Penh,76999,29,M,63,184
27055,Nortsome,Northcutt Awesome,2000-7-4,Malabo,89389,55,M,57,184
27056,Gracnman,Gracious Feynman,2005-12-16,Georgetown,97389,72,M,64,176
27057,Zhukrdly,Wizardly Zhukovsky,1997-1-14,Berne,85843,170,F,40,158
27058,Eadeen,Bardeen Eager,2008-10-21,Doha,56341,142,F,41,164
27059,Penre,Kare Pensive,1996-5-2,Suva,72304,59,F,44,170
27060,Nostre,Kare Nostalgic,2005-4-9,Beijing,20218,36,F,41,166
27061,Adortz,Adoring Swartz,2004-5-14,Valletta,55756,109,M,59,172
27062,Rithful,Youthful Ritchie,2008-9-16,Valletta,73188,109,M,58,182
27063,Galen,Zen Galileo,2000-7-8,Valletta,5534,109,M,61,173
27064,Kenman,Feynman Keen,1998-4-28,Freetown,34995,156,M,58,183
27065,Crrant,Vibrant Cray,2000-5-18,Dili,27330,51,F,53,158
27066,Riistic,Heuristic Ride,2005-12-14,Zagreb,78903,43,M,62,182
27067,Lughelli,Lucid Ardinghelli,2005-4-3,Bucharest,9908,143,F,50,160
27068,Romahr,Romantic Bohr,2007-2-17,Windhoek,49259,122,F,53,170
27069,Ramahful,Ramanujan Youthful,2000-3-19,Caracas,35237,192,M,57,172
27070,Lislant,Vigilant Liskov,2008-2-14,Conakry,50106,70,F,48,169
27071,Beauver,Beautiful Hoover,1995-10-26,Havana,1906,44,F,55,159
27072,Beauwan,Beautiful Dhawan,1997-1-3,Santo Domingo,18069,50,F,53,167
27073,Romalow,Yalow Romantic,1995-2-15,Sri Jayewardenepura Kotte,50765,165,F,54,156
27074,Zeauld,Gould Zealous,2008-7-26,Stockholm,44780,169,M,63,184
27075,Baad,Sad Bassi,2007-7-24,Washington D.C.,59989,187,M,64,180
27076,Priceida,Almeida Priceless,2002-3-18,Banjul,86492,63,M,62,182
27077,Brini,Brave Panini,2005-3-19,Washington D.C.,38538,187,M,63,183
27078,Vibnce,Vibrant Spence,1999-10-4,Gaborone,76814,23,M,57,171
27079,Golrent,Golick Reverent,2002-9-17,Nicosia,69192,45,M,60,182
27080,Fercoll,Driscoll Fervent,2004-10-22,Belgrade,48006,154,F,52,163
27081,Lichttical,Practical Lichterman,1999-2-8,Dili,11972,51,M,65,175
27082,Hofstrant,Vibrant Hofstadter,2002-4-11,Doha,53675,142,F,55,161
27083,Jemsive,Pensive Jemison,2001-2-29,Nuku’alofa,40975,177,M,64,174
27084,Moting,Exciting Moser,2007-8-24,Santo Domingo,18412,50,F,45,165
27085,Neramal,Elgamal Nervous,2001-4-18,Harare,50099,40,M,65,182
27086,Pricnnon,Priceless Shannon,1995-8-15,Kampala,68207,183,F,44,169
27087,Cleran,Curran Clever,1997-12-4,Gitega,36109,28,M,60,173
27088,Goldted,Goldberg Gifted,1999-7-20,Port Moresby ,9119,136,M,60,175
27089,Recussig,Taussig Recursing,1995-3-9,Sarajevo,56823,22,M,59,179
27090,Knistic,Knuth Optimistic,1998-1-22,Jerusalem,51212,82,F,49,160
27091,Musnz,Benz Musing,1997-1-9,Funafuti province,86529,182,F,44,167
27092,Shazical,Shamir Quizzical,1998-6-24,Paramaribo,98911,167,M,56,176
27093,Thstic,Tharp Elastic,2001-5-3,Georgetown,12119,72,M,60,178
27094,Wondtin,Wonderful Austin,2008-7-10,N’Djamena,46457,34,M,63,177
27095,Beuent,Bell Eloquent,2001-5-14,Podgorica,24104,118,M,55,179
27096,Heyrctive,Heyrovsky Objective,1999-8-23,Harare,54283,40,F,45,166
27097,Intelamal,Intelligent Elgamal,2000-12-11,Port-Vila,38293,190,F,44,164
27098,Jeprsing,Jepsen Recursing,1997-5-9,Quito,40898,52,M,58,182
27099,Wesntic,Romantic Wescoff,1995-5-15,Ottawa,79420,31,M,56,172
27100,Vibtras,Poitras Vibrant,1998-5-13,Belmopan,66784,18,F,44,166
27101,Wondwin,Wonderful Lewin,2001-8-29,Cape Town,29956,162,F,52,162
27102,Wiling,Wing Dazzling,1999-5-21,Guatemala City,30191,69,F,51,168
27103,Nortionate,Northcutt Affectionate,2005-1-14,Antananarivo,79353,104,F,55,158
27104,Kaprsty,Thirsty Kapitsa,2003-8-20,Ankara,44752,180,F,53,167
27105,Kisty,Frosty Kilby,2005-2-23,Madrid,2710,164,F,52,158
27106,Lichtrent,Reverent Lichterman,2007-9-28,Ottawa,52939,31,F,54,162
27107,Compck,Competent Buck,2002-1-26,Cape Town,28853,162,M,62,185
27108,Maxrky,Maxwell Quirky,1997-10-1,Nur Sultan,14305,87,M,58,178
27109,Murrsty,Murdock Thirsty,2005-6-9,Tokyo,16491,85,M,58,183
27110,Gallous,Galois Zealous,2008-1-1,Beirut,83243,96,M,58,181
27111,Goport,Goofy Lamport,1995-5-28,Maseru,25050,97,M,58,177
27112,Goldwsome,Awesome Goldwasser,2007-10-2,Warsaw,26705,140,M,61,170
27113,Archien,Keen Archimedes,2007-1-13,Cairo,52285,53,M,59,173
27114,Sinujan,Ramanujan Silly,2005-2-4,Paris,26521,61,F,42,164
27115,Gagcious,Gagarin Suspicious,1997-8-24,Ashgabat,99323,181,M,65,180
27116,Brahming,Brahmagupta Boring,2005-11-18,Gitega,21308,28,M,60,170
27117,Trusden,Colden Trusting,2003-11-10,Quito,93851,52,M,55,179
27118,Niaw,Nifty Shaw,2001-6-9,Melekeok,43084,133,F,45,169
27119,Nightring,Nightingale Adoring,1997-2-28,Castries,79409,147,F,44,163
27120,Hofstvent,Hofstadter Fervent,2001-5-14,Kuala Lumpur,95831,106,F,52,169
27121,Swaofy,Goofy Swartz,1997-11-2,Havana,19970,44,F,55,161
27122,Shghan,Vaughan Sharp,1997-3-12,Lilongwe,11781,105,M,60,174
27123,Zhukming,Charming Zhukovsky,2005-8-14,Rabat,55667,119,M,58,178
27124,Mcnrky,Quirky Mcnulty,2003-4-7,Damascus,3345,171,F,54,163
27125,Hather,Noether Happy,2004-2-6,Podgorica,75320,118,F,50,157
27126,Eloqrles,Eloquent Swirles,2003-7-14,Berlin,52162,65,F,40,159
27127,Fercare,Fervent Poincare,2003-2-5,Athens,77784,67,F,51,161
27128,Paeat,Payne Upbeat,2007-7-24,Vilnius,28625,101,F,44,162
27129,Mavous,Nervous Mayer,2008-5-8,Porto-Novo,7199,19,F,40,165
27130,Robiochial,Xenodochial Robinson,2005-1-16,Muscat,97686,131,F,43,162
27131,Eloqhen,Cohen Eloquent,2004-8-10,Skopje,20802,103,M,56,178
27132,Infaltgen,Roentgen Infallible,2003-1-23,Luxembourg,82864,102,M,63,183
27133,Ptoen,Ptolemy Zen,2000-9-26,Gitega,44936,28,F,55,162
27134,Jovnson,Johnson Jovial,2008-4-15,Rome,31167,83,F,42,168
27135,Ritsome,Ritchie Awesome,2004-2-25,Algiers,44030,3,M,55,183
27136,Herstical,Practical Herschel,2000-4-2,Stockholm,19881,169,M,57,183
27137,Focean,Focused Mclean,1998-5-22,Panama City,844,135,F,46,158
27138,Shzical,Shaw Quizzical,1995-3-13,Moroni,73768,38,F,41,162
27139,Ardinlous,Ardinghelli Zealous,2003-11-26,Sofia,73396,26,F,45,168
27140,Ganen,Keen Ganguly,2001-7-10,Baku,36383,11,F,50,158
27141,Hersntic,Herschel Pedantic,2008-12-6,Nay Pyi Taw,91560,121,M,64,172
27142,Elamy,Elion Dreamy,2008-11-16,Abuja,27721,129,M,59,171
27143,Wessive,Pensive Wescoff,2001-5-3,Luxembourg,83131,102,F,44,163
27144,Elarf,Elated Cerf,2000-8-10,Port-au-Prince,28695,73,M,57,178
27145,Xenodrthy,Xenodochial Mccarthy,2006-10-29,Monrovia,26707,98,M,62,177
27146,Khasome,Khayyam Awesome,2006-5-5,Vaduz,83938,100,F,42,164
27147,Quihard,Quirky Volhard,1995-7-19,Porto-Novo,9615,19,F,41,167
27148,Chebepy,Chebyshev Sleepy,2006-12-17,Andorra la Vella,35329,4,M,65,177
27149,Agnen,Keen Agnesi,2004-11-16,Asmara,37072,56,F,47,168
27150,Goack,Black Goofy,2004-5-9,Mexico City,81145,113,F,41,169
27151,Teressful,Blissful Tereshkova,1997-9-4,Yamoussoukro,39561,42,F,51,164
27152,Fevent,Fermi Fervent,2005-9-2,Basseterre,26421,146,M,59,183
27153,Poiange,Poitras Strange,1997-7-18,Riga,36085,95,F,54,160
27154,Heurileo,Heuristic Galileo,2006-9-10,Sarajevo,32770,22,M,57,182
27155,Objelby,Kilby Objective,2003-9-15,London,84255,186,F,41,155
27156,Visvesring,Adoring Visvesvaraya,2006-6-21,Malabo,85213,55,F,55,166
27157,Kepntic,Pedantic Kepler,1996-4-13,Phnom Penh,30624,29,F,46,158
27158,Pernd,Kind Perlman,2006-11-5,Khartoum,87692,166,M,56,171
27159,Lunsky,Lucid Meninsky,1995-1-6,Bamako,23977,108,M,64,172
27160,Spendly,Friendly Spence,2003-11-4,Brussels,19764,17,M,64,184
27161,Hamiused,Hamilton Focused,2006-8-14,Kuwait City,26265,92,M,59,170
27162,Lamrant,Lamport Vibrant,1996-6-10,San Salvador,43886,54,M,64,178
27163,Feycore,Hardcore Feynman,2006-1-12,Kuwait City,84201,92,F,55,167
27164,Nerchie,Ritchie Nervous,1996-11-29,Copenhagen,47259,47,M,60,184
27165,Vollible,Volhard Infallible,1998-3-25,Praia,66349,32,F,40,160
27166,Tenumoto,Matsumoto Tender,2007-8-14,Berlin,58826,65,F,45,161
27167,Zlid,Zen Euclid,2006-2-19,Apia,10000,149,F,50,168
27168,Eabur,Eager Wilbur,1996-8-3,Vilnius,75859,101,F,54,156
27169,Anaum,Chaum Angry,2007-10-28,Budapest,43025,75,F,42,157
27170,Wizakov,Wizardly Liskov,2003-5-15,Sarajevo,8688,22,M,64,171
27171,Bormann,Lehmann Boring,2006-9-8,Minsk,66488,16,M,57,185
27172,Coamson,Williamson Cool,2002-6-20,Tokyo,94198,85,M,64,180
27173,Beanny,Funny Beaver,2005-6-18,Sri Jayewardenepura Kotte,29218,165,F,40,169
27174,Adoklin,Adoring Franklin,2000-5-27,Paramaribo,78516,167,M,57,181
27175,Dirent,Reverent Dirac,2004-5-10,Djibouti,41183,48,F,51,170
27176,Intelper,Intelligent Hopper,1998-10-23,Harare,88712,40,M,55,180
27177,Penarr,Lamarr Pensive,2006-8-1,Prague,36573,46,F,45,167
27178,Modier,Napier Modest,2003-10-25,Panama City,97469,135,F,41,170
27179,Paalgic,Nostalgic Payne,1996-5-12,Washington D.C.,99401,187,M,58,175
27180,Brahmoyant,Flamboyant Brahmagupta,2007-3-10,Guatemala City,83545,69,M,56,179
27181,Peaczai,Banzai Peaceful,2005-7-27,Nassau,51754,12,M,60,176
27182,Varahaing,Loving Varahamihira,2005-12-10,Ramallah,93434,134,M,59,184
27183,Thical,Tharp Magical,1997-6-5,Kiev,17676,184,F,42,157
27184,Ramaeless,Priceless Ramanujan,1997-11-1,Brasilia,97099,24,M,59,179
27185,Lovhcutt,Northcutt Loving,2004-8-28,Bridgetown,3278,15,F,40,170
27186,Eucting,Euclid Trusting,2008-5-10,Wellington,55696,126,F,42,170
27187,Meiiring,Meitner Inspiring,2007-8-24,Kampala,48832,183,F,48,167
27188,Interson,Interesting Carson,2003-6-6,Manama,77019,13,F,55,169
27189,Inspton,Newton Inspiring,1999-2-2,Phnom Penh,3485,29,M,56,179
27190,Joden,Colden Jolly,1997-12-11,Stockholm,99877,169,M,62,177
27191,Tenern,Shtern Tender,1996-1-11,Lima,21996,138,M,57,178
27192,Hooeat,Great Hoover,1998-2-23,Quito,24067,52,M,61,174
27193,Deterrley,Shirley Determined,2000-7-10,Yaounde,76180,30,F,45,159
27194,Ferumoto,Fervent Matsumoto,1997-5-17,Abuja,85896,129,F,55,166
27195,Einsing,Einstein Musing,2008-11-14,Sarajevo,55952,22,F,55,156
27196,Keloic,Keldysh Stoic,2007-6-25,Yaounde,54720,30,F,48,158
27197,Thomic,Thompson Epic,2000-2-9,Lilongwe,14238,105,F,45,163
27198,Hooen,Zen Hoover,1995-3-24,Guatemala City,99296,69,F,46,164
27199,Luming,Lumiere Musing,2003-12-18,Minsk,53970,16,M,64,171
27200,Lovileo,Loving Galileo,2008-7-19,Cape Town,44463,162,M,56,171
27201,Quiing,Turing Quirky,1997-2-2,Kabul,47331,1,M,59,177
27202,Amavaraya,Visvesvaraya Amazing,1999-2-28,Tokyo,46285,85,F,54,166
27203,Niright,Cartwright Nice,2003-10-6,Phnom Penh,93219,29,F,40,169
27204,Gaver,Gates Clever,2007-1-14,Moscow,63424,144,F,48,159
27205,Shtvous,Nervous Shtern,2008-8-16,Antananarivo,67103,104,F,41,169
27206,Niaday,Nifty Faraday,2001-11-1,Amman,67098,86,F,43,166
27207,Cuder,Curie Tender,2002-5-19,San Jose,79252,41,M,57,185
27208,Jolous,Jones Zealous,1997-5-15,Rabat,48715,119,M,61,176
27209,Musrmi,Fermi Musing,1998-7-9,Phnom Penh,35037,29,F,43,158
27210,Nertorf,Nervous Mestorf,2008-7-15,Caracas,31471,192,M,65,179
27211,Kelfty,Nifty Keller,2000-8-1,Nassau,21029,12,F,43,169
27212,Shtming,Charming Shtern,2006-2-15,Freetown,44616,156,M,65,181
27213,Mccliistic,Mcclintock Optimistic,2001-11-18,Tbilisi,7056,64,M,60,180
27214,Blisntock,Blissful Mcclintock,1996-2-25,Stockholm,7740,169,M,62,185
27215,Mahazical,Quizzical Mahavira,1997-3-1,Dublin,70764,81,M,65,171
27216,Nosionate,Nobel Compassionate,1998-5-11,Nouakchott,11855,111,M,58,182
27217,Roenntic,Romantic Roentgen,2006-12-11,Saint John’s,70484,6,F,41,164
27218,Mccaling,Dazzling Mccarthy,1998-5-6,Warsaw,2291,140,M,61,181
27219,Swaazy,Swartz Crazy,2003-8-24,Dublin,75380,81,F,44,170
27220,Unrutorf,Unruffled Mestorf,1995-7-25,Brussels,40004,17,F,55,168
27221,Reveevski,Reverent Kowalevski,1999-2-12,Saint George’s,8312,68,F,53,159
27222,Bondly,Friendly Booth,2007-9-18,Tashkent,84255,189,F,53,164
27223,Zvaraya,Zen Visvesvaraya,2003-9-20,Baghdad,19528,80,F,50,163
27224,Cochel,Herschel Cool,2003-3-14,Kampala,31978,183,M,58,179
27225,Wriing,Musing Wright,1998-2-28,Kabul,66726,1,F,55,157
27226,Ishitiful,Ishizaka Beautiful,2008-4-22,Port-of-Spain,93840,178,M,58,177
27227,Priclam,Kalam Priceless,2006-6-1,Nairobi,1626,88,M,64,175
27228,Gagvous,Gagarin Nervous,1996-8-14,Bridgetown,45746,15,M,65,176
27229,Napaxed,Relaxed Napier,2005-10-28,Kuala Lumpur,81969,106,F,46,161
27230,Nerwell,Nervous Maxwell,2005-3-5,Niamey,49810,128,F,52,156
27231,Optimarp,Optimistic Tharp,2007-11-5,Managua,77466,127,F,41,159
27232,Stryce,Strange Noyce,2007-12-1,Saint George’s,54624,68,M,59,170
27233,Wesder,Tender Wescoff,2003-6-3,Oslo,35334,130,F,53,161
27234,Hopmann,Hopeful Lehmann,2004-12-7,Belmopan,71953,18,M,55,175
27235,Baralgic,Bartik Nostalgic,2008-12-10,Moscow,948,144,M,63,180
27236,Heiseave,Brave Heisenberg,1998-4-20,Bogota,44363,37,M,65,173
27237,Thilid,Euclid Thirsty,2000-4-19,Funafuti province,51138,182,M,57,170
27238,Tausty,Frosty Taussig,2003-10-22,Roseau,14267,49,M,63,171
27239,Flambnell,Burnell Flamboyant,2000-12-29,Belgrade,93585,154,F,49,159
27240,Lalted,Lalande Gifted,1995-5-1,Beijing,58892,36,F,43,162
27241,Kelfty,Nifty Keller,1999-9-14,Ashgabat,11083,181,F,52,170
27242,Chatazy,Crazy Chatelet,2001-9-1,Minsk,23504,16,M,59,170
27243,Adomat,Adoring Fermat,2004-2-18,Kiev,79719,184,M,56,171
27244,Sandlous,Sanderson Zealous,2006-6-11,Bratislava,42284,158,M,60,180
27245,Eprac,Dirac Epic,2003-4-7,Sanaa,41507,194,M,64,175
27246,Leaious,Gracious Leavitt,1997-3-16,Berlin,23927,65,F,55,156
27247,Elamy,Dreamy Elion,1997-7-13,Honiara,95726,160,F,51,162
27248,Davistic,Davinci Heuristic,2002-8-7,Madrid,26433,164,F,49,165
27249,Franndly,Franklin Friendly,2003-8-3,Dili,67077,51,F,49,159
27250,Compasdall,Compassionate Goodall,1999-4-24,Ankara,31312,180,F,55,165
27251,Awenon,Awesome Cannon,2006-4-17,Port Louis,59517,112,F,44,164
27252,Revenson,Reverent Robinson,1998-8-7,Sri Jayewardenepura Kotte,61541,165,F,54,170
27253,Stha,Stoic Saha,2007-9-14,Tripoli,93997,99,M,60,172
27254,Samlant,Sammet Vigilant,2000-4-9,Port Louis,29910,112,M,62,176
27255,Objearin,Objective Gagarin,2005-10-16,Amman,39271,86,M,61,183
27256,Mirzasy,Mirzakhani Busy,1998-4-3,Cape Town,50344,162,F,40,157
27257,Euclly,Euclid Jolly,2003-12-21,Beirut,3652,96,M,62,182
27258,Focarin,Gagarin Focused,1995-8-5,London,26795,186,F,45,166
27259,Mondly,Morse Friendly,1999-5-28,Yamoussoukro,59033,42,M,62,182
27260,Frience,Friendly Spence,2001-7-6,Abu Dhabi,59953,185,F,44,165
27261,Heistic,Hertz Optimistic,2003-12-5,Islamabad,73022,132,F,45,166
27262,Priclen,Allen Priceless,2004-10-5,Managua,23281,127,M,65,173
27263,Agitson,Wilson Agitated,1995-5-24,Roseau,36486,49,M,59,174
27264,Ferkov,Liskov Fervent,2005-11-15,Praia,94627,32,F,55,163
27265,Chting,Trusting Chaum,2002-3-11,Suva,18073,59,M,59,172
27266,Ledeial,Lederberg Jovial,1996-7-28,Nassau,26247,12,M,58,171
27267,Swairing,Inspiring Swanson,2005-1-15,Minsk,27670,16,M,56,182
27268,Lovnell,Burnell Loving,1995-7-24,Basseterre,41516,146,M,57,170
27269,Mccliene,Mcclintock Serene,2006-6-21,Majuro,40431,110,M,63,170
27270,Strberg,Lederberg Stoic,2001-9-20,Budapest,67653,75,M,59,174
27271,Cover,Beaver Cool,2008-8-5,Santiago,22387,35,M,60,178
27272,Elawin,Elastic Darwin,1996-7-2,Baku,68605,11,F,49,160
27273,Ritistic,Ritchie Optimistic,2000-3-1,Doha,641,142,F,41,158
27274,Willident,Williams Confident,1999-10-4,Nicosia,73199,45,M,63,180
27275,Affectser,Moser Affectionate,1999-5-23,Vientiane,41220,94,F,42,168
27276,Jolfying,Mystifying Joliot,1996-4-18,Podgorica,92488,118,M,59,183
27277,Franoyant,Franklin Flamboyant,1997-1-4,Riga,86863,95,F,40,159
27278,Tenriakova,Tender Proskuriakova,2006-7-22,Copenhagen,97484,47,F,53,159
